smiles,n_success_mut,n_failures_mut,silly_walks,total,obj_computation_time,history_data
COC(=O)c1cc(F)ccc1OC=O,2,0,0.0,0.0,0.000560760498046875,CC(=O)Oc1ccccc1C(=O)O|AddA-35|AddA-56|RmA-13
CCOc1cc(O)cc(OC)c1C(=O)O,2,0,0.0,0.0,0.0005519390106201172,CC(=O)Oc1ccccc1C(=O)O|AddA-54|RmA-2|RmA-12|AddA-34|AddA-36|AddA-26
CC(=O)Oc1c(C)ccc(OCF)c1C(=O)O,1,0,0.0,0.0,0.0006670951843261719,CC(=O)Oc1ccccc1C(=O)O|AddA-38|AddA-24|AddA-44|AddA-7
CC(=O)Oc1cc2c(cc1C(=O)O)C2,2,0,0.0,0.0,0.0005521774291992188,CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-24|AddA-32|AddA-44|RmA-0|RmA-6|ChB-911|RmA-9
CCOc1c(C(=O)OC)ccc(C)c1F,2,0,0.0,0.0,0.0006036758422851562,CC(=O)Oc1ccccc1C(=O)O|AddA-27|RmA-2|AddA-52|AddA-28
O=C(OO)c1ccc(N(O)O)cc1OCF,2,0,0.0,0.0,0.0006015300750732422,CC(=O)Oc1ccccc1C(=O)O|AddA-54|AddA-29|RmA-2|AddA-11|RmA-0|AddA-6|AddA-38
CCC(=O)Oc1ccccc1C(=O)OC,2,0,0.0,0.0,0.0006041526794433594,CC(=O)Oc1ccccc1C(=O)O|AddA-4|AddA-56
CCOCc1c(OC(C)=O)ccc(C)c1F,1,1,0.0,0.0,0.0006160736083984375,CC(=O)Oc1ccccc1C(=O)O|RmA-12|AddA-39|ChB-1055|AddA-52|AddA-4|AddA-32
COCC(=O)Oc1c(C)c(C)c(F)c(C)c1C(=O)OC,2,0,0.0,0.0,0.0007655620574951172,CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-24|AddA-35|AddA-44|AddA-40|AddA-70|AddA-76
Cc1c(O)cc2c(c1C)C(=O)OCC(N)C(=O)O2,1,0,0.0,0.0,0.0007658004760742188,CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-53|AddA-24|AddA-32|AddA-54|ChB-711
CCOc1ccc(N)cc1C(=O)OC,2,0,0.0,0.0,0.0005173683166503906,CC(=O)Oc1ccccc1C(=O)O|AddA-33|AddA-56|RmA-14
COCc1cc(N)ccc1OC(=O)C=O,2,0,0.0,0.0,0.0005450248718261719,CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-54|AddA-31|ChB-1833|RmA-7|RmA-3|AddA-25
CC(=O)Oc1c(C)cccc1C,2,0,0.0,0.0,0.00045990943908691406,CC(=O)Oc1ccccc1C(=O)O|RmA-12|AddA-39|ChB-1055|RmA-12|AddA-24|RmA-10
