history_data,total,silly_walks,smiles
CC(=O)Oc1ccccc1C(=O)O|AddA-5|AddA-30|AddA-43|AddA-4|AddA-4|AddA-6|RmA-0|AddA-12|RmA-7|AddA-4|AddA-64,0.0,0.0,CCOC(=O)c1cccc(O)c1OCCN(C)CCO
CC(=O)Oc1ccccc1C(=O)O|AddA-39|AddA-4|AddA-5|AddA-36|RmA-7|AddA-56|RmA-4|AddA-28|AddA-23|RmA-13|AddA-38|AddA-40,0.0,0.0,COCc1cc(F)c(COC)c(OCCC(C)N)c1
CC(=O)Oc1ccccc1C(=O)O|AddA-32|AddA-38|AddA-27|RmA-2|AddA-4|RmA-15|RmA-6|AddA-30|AddA-44,0.0,0.0,CCCOc1cc(O)c(COC)cc1C=O
CC(=O)Oc1ccccc1C(=O)O|AddA-39|AddA-4|AddA-5|AddA-36|RmA-7|AddA-56|RmA-4|AddA-28|AddA-23|RmA-13|AddA-66|AddA-39,0.0,0.0,COCc1c(F)cc(CF)cc1OCCC(N)CO
CC(=O)Oc1ccccc1C(=O)O|AddA-5|AddA-30|AddA-42|AddA-46|AddA-68|AddA-72|AddA-76|AddA-54|AddA-4|AddA-5,0.0,0.0,CNCC(=O)Oc1c(OO)cc(OO)cc1C(=O)OCCCN
CC(=O)Oc1ccccc1C(=O)O|AddA-39|AddA-6|AddA-33|AddA-4|RmA-13|AddA-60|AddA-64|RmA-13|AddA-51|AddA-72|AddA-5|AddA-68,0.0,0.0,CCOC(=O)c1cc(F)c(NC)cc1OCCOCCN
CC(=O)Oc1ccccc1C(=O)O|AddA-31|AddA-38|AddA-5|RmA-15|AddA-4|AddA-4|AddA-6|ChB-1878|AddA-68|RmA-13|AddA-4|AddA-4,0.0,0.0,CCCC(=O)c1cc(O)c(F)cc1OCCNCC=O
CC(=O)Oc1ccccc1C(=O)O|AddA-5|AddA-30|AddA-43|AddA-4|AddA-4|AddA-6|RmA-0|AddA-12|RmA-7|AddA-4|AddA-60,0.0,0.0,CCOC(=O)c1cccc(O)c1OCC(C)NCCO
CC(=O)Oc1ccccc1C(=O)O|AddA-31|AddA-38|AddA-5|RmA-15|AddA-4|AddA-4|AddA-6|ChB-1878|AddA-68|RmA-13|AddA-4|AddA-74,0.0,0.0,CCC(=O)c1cc(O)c(F)cc1OCCNCC(=O)O
CC(=O)Oc1ccccc1C(=O)O|AddA-31|AddA-38|AddA-5|RmA-15|AddA-4|AddA-4|AddA-6|ChB-1878|AddA-68|RmA-13|RmA-17|AddA-5,0.0,0.0,CC(=O)c1cc(O)c(F)cc1OCCNCCN
